Image,Box IoU,Box Dice,Box Precision,Box Recall,Box Latency (ms),1-Click IoU,1-Click Dice,1-Click Precision,1-Click Recall,1-Click Latency (ms)
0016E5_01650.png,73.55371870432347,84.76190456009071,76.724137600327,94.68085056020824,358.5760890000529,49.9999998,66.6666664888889,66.8449194286368,66.48936134846085,362.4751490001472
0016E5_01680.png,62.5530589639366,76.9632504766513,63.85376192083064,96.84625961932164,359.3393820001438,82.7657466852923,90.57030454159244,94.99176728683175,86.54213618432162,361.95214200006376
0016E5_01710.png,69.01041648695204,81.6640984874205,77.71260974277827,86.03896075961377,358.5090040000978,73.2044196872806,84.52950544732136,83.07210005306553,86.03896075961377,366.6849659998661
0016E5_01920.png,66.54940835735549,79.91551457758919,69.27430090902986,94.41923770670634,367.2480150003139,75.0180766178532,85.72608963319023,78.6879028901449,94.14700540192968,372.1011689999614
0016E5_01950.png,92.49104606073291,96.09906325881884,95.59001850178122,96.6135586598327,366.96150100033265,32.02308431984463,48.51134100497784,98.19111283952199,32.21312003920447,368.71449199998096
0016E5_02280.png,82.19442017977202,90.22715415617057,91.03454162376843,89.43396226165105,366.83681299973614,0.5087351502303639,1.0123202714071717,99.99999945054945,0.5087351502303639,367.5452120000955
0016E5_02310.png,92.12772153540216,95.90258063662756,93.32633315786231,98.62509907477609,363.4788539998226,82.9898286231503,90.70430771762703,99.13339891785064,83.59630118846184,365.3911540000081
0016E5_04440.png,74.75545520137116,85.55435950795385,76.15944803520144,97.59332018782253,362.28396300020904,78.29424303697475,87.82587895531549,85.59440555450145,90.1768172445104,365.6512049997218
0016E5_04470.png,69.45441490687207,81.97415800000547,75.79318445914878,89.25276748650704,361.6704030000619,3.0579643984217415,5.934455267522385,74.44444361728397,3.090405902633577,365.4351180002777
0016E5_04500.png,69.13849506756144,81.75370726805207,70.91722592434108,96.49923891603285,362.2468230000777,67.8414096644608,80.83989499383442,76.3063062719341,85.94622014919014,364.6603110000797
0016E5_04530.png,63.895825878025036,77.9712668528578,69.71584271322855,88.44444440076818,360.3222460001234,9.927360770010964,18.061674000853888,83.67346904623074,10.123456785124219,363.88427000019874
0016E5_05040.png,41.371548617895726,58.528818595198786,45.689190866897746,81.40547722142131,359.06404700017447,2.167842445460917,4.24368841226759,82.86516830655852,2.1776038973811467,362.57690399997955
